agent_id,신규여부,성별,연령,자산,진입일,초기보유종목수,초기총자산,모드_disposition_strength,모드_overconfidence,모드_lottery_preference,모드_herd_sensitivity
1717,기존,여성,30대,3천만원이하,2020-03-02,5,25863473,natural,natural,natural,natural
1718,기존,남성,30대,1억원이하,2020-03-02,10,35332491,natural,natural,natural,natural
1719,기존,남성,50대,1천만원이하,2020-03-02,4,7022064,natural,natural,natural,natural
1720,기존,남성,20대이하,1천만원이하,2020-03-02,2,9264258,natural,natural,natural,natural
1721,기존,남성,30대,1억원이하,2020-03-02,11,32587104,natural,natural,natural,natural
1722,신규,여성,60대이상,1천만원이하,2020-04-13,0,8286019,natural,natural,natural,natural
1723,신규,여성,40대,1천만원이하,2020-10-28,0,9961010,natural,natural,natural,natural
1724,신규,남성,30대,1천만원이하,2020-03-27,0,6743464,natural,natural,natural,natural
1725,기존,남성,50대,1천만원이하,2020-03-02,1,1487330,natural,natural,natural,natural
1726,기존,여성,50대,1억원초과,2020-03-02,16,176144090,natural,natural,natural,natural
1727,신규,여성,30대,1천만원이하,2020-10-20,0,7540179,natural,natural,natural,natural
1728,기존,남성,50대,3천만원이하,2020-03-02,6,21849588,natural,natural,natural,natural
1729,기존,여성,40대,1억원이하,2020-03-02,11,52688623,natural,natural,natural,natural
1730,기존,남성,30대,1억원이하,2020-03-02,9,94082124,natural,natural,natural,natural
1731,기존,여성,40대,1천만원이하,2020-03-02,3,4827797,natural,natural,natural,natural
1732,신규,여성,40대,1천만원이하,2020-08-12,0,9406798,natural,natural,natural,natural
1733,기존,남성,60대이상,3천만원이하,2020-03-02,5,17454484,natural,natural,natural,natural
1734,신규,남성,30대,1천만원이하,2020-10-05,0,6897484,natural,natural,natural,natural
1735,기존,남성,30대,1천만원이하,2020-03-02,4,2754191,natural,natural,natural,natural
1736,기존,여성,20대이하,3천만원이하,2020-03-02,6,17266620,natural,natural,natural,natural
1737,신규,남성,40대,3천만원이하,2020-03-24,0,25887490,natural,natural,natural,natural
1738,신규,남성,50대,1천만원이하,2020-10-12,0,9961112,natural,natural,natural,natural
1739,기존,남성,40대,1천만원이하,2020-03-02,2,5762015,natural,natural,natural,natural
1740,기존,여성,40대,1천만원이하,2020-03-02,3,7613660,natural,natural,natural,natural
1741,기존,남성,30대,3천만원이하,2020-03-02,6,21027761,natural,natural,natural,natural
1742,기존,여성,30대,1억원이하,2020-03-02,17,91676676,natural,natural,natural,natural
1743,신규,여성,30대,1천만원이하,2020-10-21,0,6175692,natural,natural,natural,natural
1744,기존,여성,20대이하,1억원이하,2020-03-02,9,87602152,natural,natural,natural,natural
1745,기존,남성,30대,1억원초과,2020-03-02,8,248627411,natural,natural,natural,natural
1746,기존,여성,30대,1억원초과,2020-03-02,18,126414269,natural,natural,natural,natural
1747,기존,남성,50대,1천만원이하,2020-03-02,3,1788538,natural,natural,natural,natural
1748,기존,남성,20대이하,1천만원이하,2020-03-02,1,4589086,natural,natural,natural,natural
1749,신규,여성,20대이하,1천만원이하,2020-03-30,0,8142473,natural,natural,natural,natural
1750,기존,남성,40대,1억원초과,2020-03-02,18,230449627,natural,natural,natural,natural
1751,기존,여성,60대이상,1억원초과,2020-03-02,14,139999445,natural,natural,natural,natural
1752,기존,여성,40대,1억원이하,2020-03-02,9,40135084,natural,natural,natural,natural
1753,신규,여성,30대,1천만원이하,2020-07-17,0,2484602,natural,natural,natural,natural
1754,기존,여성,50대,1억원이하,2020-03-02,9,65818058,natural,natural,natural,natural
1755,기존,남성,50대,3천만원이하,2020-03-02,4,27040200,natural,natural,natural,natural
1756,신규,여성,30대,1천만원이하,2020-09-29,0,5498813,natural,natural,natural,natural
1757,기존,여성,40대,1천만원이하,2020-03-02,2,5339867,natural,natural,natural,natural
1758,기존,남성,40대,1천만원이하,2020-03-02,4,5678175,natural,natural,natural,natural
1759,기존,남성,60대이상,3천만원이하,2020-03-02,9,25386986,natural,natural,natural,natural
1760,기존,남성,20대이하,1억원이하,2020-03-02,10,92891716,natural,natural,natural,natural
1761,기존,여성,30대,1억원이하,2020-03-02,8,48721529,natural,natural,natural,natural
1762,기존,여성,40대,1천만원이하,2020-03-02,1,4840858,natural,natural,natural,natural
1763,기존,여성,60대이상,1천만원이하,2020-03-02,2,2817601,natural,natural,natural,natural
1764,신규,여성,20대이하,1천만원이하,2020-07-20,0,4566118,natural,natural,natural,natural
1765,기존,남성,20대이하,3천만원이하,2020-03-02,5,12883316,natural,natural,natural,natural
1766,기존,남성,50대,3천만원이하,2020-03-02,9,10297373,natural,natural,natural,natural
1767,기존,남성,20대이하,3천만원이하,2020-03-02,8,28777287,natural,natural,natural,natural
1768,기존,남성,30대,1억원초과,2020-03-02,13,287558268,natural,natural,natural,natural
1769,기존,남성,50대,3천만원이하,2020-03-02,5,27022344,natural,natural,natural,natural
1770,기존,여성,20대이하,1억원초과,2020-03-02,17,131412385,natural,natural,natural,natural
1771,신규,남성,50대,1천만원이하,2020-10-12,0,6369569,natural,natural,natural,natural
1772,신규,남성,20대이하,1천만원이하,2020-09-28,0,9975032,natural,natural,natural,natural
1773,기존,남성,50대,1천만원이하,2020-03-02,3,8955038,natural,natural,natural,natural
1774,기존,남성,60대이상,3천만원이하,2020-03-02,6,11384792,natural,natural,natural,natural
1775,기존,남성,50대,3천만원이하,2020-03-02,7,28761901,natural,natural,natural,natural
1776,기존,여성,50대,1천만원이하,2020-03-02,3,7692065,natural,natural,natural,natural
1777,신규,여성,20대이하,1천만원이하,2020-04-24,0,8605851,natural,natural,natural,natural
1778,기존,남성,40대,1천만원이하,2020-03-02,5,6557839,natural,natural,natural,natural
1779,기존,여성,50대,1천만원이하,2020-03-02,1,8040524,natural,natural,natural,natural
1780,신규,여성,40대,1천만원이하,2020-10-06,0,6828244,natural,natural,natural,natural
1781,기존,남성,60대이상,1천만원이하,2020-03-02,3,7808529,natural,natural,natural,natural
1782,기존,남성,50대,1천만원이하,2020-03-02,1,3275820,natural,natural,natural,natural
1783,기존,남성,20대이하,1천만원이하,2020-03-02,4,8987925,natural,natural,natural,natural
1784,기존,남성,20대이하,3천만원이하,2020-03-02,2,20701915,natural,natural,natural,natural
1785,기존,여성,40대,3천만원이하,2020-03-02,6,26181401,natural,natural,natural,natural
1786,신규,여성,30대,1천만원이하,2020-10-13,0,8368165,natural,natural,natural,natural
1787,기존,남성,20대이하,1천만원이하,2020-03-02,4,1470427,natural,natural,natural,natural
1788,기존,남성,30대,1천만원이하,2020-03-02,2,6853149,natural,natural,natural,natural
1789,신규,여성,50대,3천만원이하,2020-07-10,0,21172170,natural,natural,natural,natural
1790,기존,여성,20대이하,1천만원이하,2020-03-02,2,3289191,natural,natural,natural,natural
1791,신규,여성,40대,3천만원이하,2020-09-03,0,21798344,natural,natural,natural,natural
1792,신규,여성,50대,1천만원이하,2020-09-25,0,1160394,natural,natural,natural,natural
1793,기존,여성,60대이상,1억원초과,2020-03-02,13,297316409,natural,natural,natural,natural
1794,기존,남성,40대,1억원이하,2020-03-02,11,83854613,natural,natural,natural,natural
1795,신규,남성,50대,1천만원이하,2020-07-21,0,5997860,natural,natural,natural,natural
1796,기존,남성,30대,1천만원이하,2020-03-02,3,2703813,natural,natural,natural,natural
1797,기존,남성,40대,1천만원이하,2020-03-02,4,6655717,natural,natural,natural,natural
1798,신규,남성,50대,1천만원이하,2020-03-18,0,2263093,natural,natural,natural,natural
1799,신규,여성,40대,1천만원이하,2020-06-05,0,1149967,natural,natural,natural,natural
1800,기존,남성,50대,3천만원이하,2020-03-02,7,18141746,natural,natural,natural,natural
1801,기존,여성,40대,1천만원이하,2020-03-02,2,6885057,natural,natural,natural,natural
1802,기존,여성,50대,1천만원이하,2020-03-02,2,9990807,natural,natural,natural,natural
1803,기존,여성,30대,3천만원이하,2020-03-02,8,26399813,natural,natural,natural,natural
1804,신규,여성,50대,1천만원이하,2020-10-13,0,4447216,natural,natural,natural,natural
1805,기존,남성,20대이하,1천만원이하,2020-03-02,2,2374041,natural,natural,natural,natural
1806,기존,남성,50대,1억원이하,2020-03-02,14,71390275,natural,natural,natural,natural
1807,기존,남성,30대,1억원이하,2020-03-02,12,71880356,natural,natural,natural,natural
1808,기존,여성,40대,1천만원이하,2020-03-02,4,1084988,natural,natural,natural,natural
1809,기존,여성,50대,1천만원이하,2020-03-02,4,6264704,natural,natural,natural,natural
1810,신규,여성,30대,1천만원이하,2020-10-08,0,5415359,natural,natural,natural,natural
1811,신규,여성,30대,1천만원이하,2020-03-17,0,3704715,natural,natural,natural,natural
1812,신규,여성,20대이하,1천만원이하,2020-07-21,0,6555032,natural,natural,natural,natural
1813,기존,여성,40대,1억원이하,2020-03-02,11,85806893,natural,natural,natural,natural
1814,신규,남성,40대,1억원이하,2020-09-02,0,59390972,natural,natural,natural,natural
1815,신규,여성,20대이하,3천만원이하,2020-08-14,0,22464616,natural,natural,natural,natural
1816,기존,남성,40대,3천만원이하,2020-03-02,6,23368128,natural,natural,natural,natural
1817,기존,여성,50대,1천만원이하,2020-03-02,4,8805408,natural,natural,natural,natural
1818,기존,여성,30대,1억원초과,2020-03-02,18,192959582,natural,natural,natural,natural
1819,신규,여성,40대,1억원초과,2020-03-24,0,205408146,natural,natural,natural,natural
1820,기존,남성,40대,1억원초과,2020-03-02,12,195087407,natural,natural,natural,natural
1821,기존,남성,30대,3천만원이하,2020-03-02,6,12273896,natural,natural,natural,natural
1822,신규,여성,20대이하,1천만원이하,2020-09-28,0,2194595,natural,natural,natural,natural
1823,기존,남성,60대이상,1억원이하,2020-03-02,14,69145637,natural,natural,natural,natural
1824,기존,여성,50대,1천만원이하,2020-03-02,3,8860118,natural,natural,natural,natural
1825,기존,남성,40대,1천만원이하,2020-03-02,6,6873747,natural,natural,natural,natural
1826,신규,여성,30대,1천만원이하,2020-10-06,0,5087725,natural,natural,natural,natural
1827,기존,여성,30대,3천만원이하,2020-03-02,9,18026695,natural,natural,natural,natural
1828,기존,여성,40대,3천만원이하,2020-03-02,7,26864298,natural,natural,natural,natural
1829,기존,남성,30대,1천만원이하,2020-03-02,5,8260586,natural,natural,natural,natural
1830,기존,남성,60대이상,1천만원이하,2020-03-02,3,8630726,natural,natural,natural,natural
1831,신규,남성,30대,1천만원이하,2020-08-14,0,9100019,natural,natural,natural,natural
1832,기존,남성,60대이상,1억원이하,2020-03-02,11,42891107,natural,natural,natural,natural
1833,기존,남성,50대,3천만원이하,2020-03-02,7,27840133,natural,natural,natural,natural
1834,기존,남성,40대,1천만원이하,2020-03-02,3,7497912,natural,natural,natural,natural
1835,기존,남성,50대,1천만원이하,2020-03-02,5,7362404,natural,natural,natural,natural
1836,신규,여성,40대,1억원이하,2020-10-26,0,94134583,natural,natural,natural,natural
1837,신규,여성,30대,1천만원이하,2020-08-28,0,7785481,natural,natural,natural,natural
1838,기존,여성,50대,3천만원이하,2020-03-02,8,21595574,natural,natural,natural,natural
1839,기존,여성,30대,3천만원이하,2020-03-02,7,15731779,natural,natural,natural,natural
1840,기존,여성,40대,1억원이하,2020-03-02,15,76257675,natural,natural,natural,natural
1841,신규,여성,30대,1천만원이하,2020-03-05,0,2456947,natural,natural,natural,natural
1842,기존,남성,60대이상,1억원이하,2020-03-02,10,81652905,natural,natural,natural,natural
1843,기존,남성,50대,1천만원이하,2020-03-02,3,2988330,natural,natural,natural,natural
1844,신규,여성,40대,1천만원이하,2020-04-16,0,7953011,natural,natural,natural,natural
1845,기존,여성,40대,1억원이하,2020-03-02,7,39424116,natural,natural,natural,natural
1846,신규,여성,20대이하,1천만원이하,2020-10-07,0,8608466,natural,natural,natural,natural
1847,기존,여성,40대,1천만원이하,2020-03-02,3,3871733,natural,natural,natural,natural
1848,기존,남성,20대이하,3천만원이하,2020-03-02,7,10311487,natural,natural,natural,natural
1849,신규,남성,40대,1천만원이하,2020-03-17,0,9651787,natural,natural,natural,natural
1850,기존,남성,40대,1억원이하,2020-03-02,10,42691416,natural,natural,natural,natural
1851,기존,여성,50대,1억원이하,2020-03-02,7,38255015,natural,natural,natural,natural
1852,기존,여성,20대이하,1천만원이하,2020-03-02,1,1502552,natural,natural,natural,natural
1853,기존,여성,40대,1억원이하,2020-03-02,8,33814319,natural,natural,natural,natural
1854,기존,여성,30대,3천만원이하,2020-03-02,10,17511513,natural,natural,natural,natural
1855,기존,여성,30대,1천만원이하,2020-03-02,2,7239025,natural,natural,natural,natural
1856,기존,여성,40대,1천만원이하,2020-03-02,3,7034510,natural,natural,natural,natural
1857,기존,남성,40대,1천만원이하,2020-03-02,2,9122884,natural,natural,natural,natural
1858,신규,여성,50대,1천만원이하,2020-10-28,0,5316386,natural,natural,natural,natural
1859,신규,여성,60대이상,1억원이하,2020-10-06,0,82000159,natural,natural,natural,natural
1860,신규,여성,20대이하,1천만원이하,2020-10-12,0,4983141,natural,natural,natural,natural
1861,신규,남성,20대이하,1천만원이하,2020-03-26,0,1730633,natural,natural,natural,natural
1862,기존,여성,40대,1천만원이하,2020-03-02,2,6834783,natural,natural,natural,natural
1863,기존,남성,40대,1천만원이하,2020-03-02,2,2864863,natural,natural,natural,natural
1864,기존,여성,40대,1억원이하,2020-03-02,11,52959031,natural,natural,natural,natural
1865,기존,남성,20대이하,1천만원이하,2020-03-02,3,3662184,natural,natural,natural,natural
1866,신규,남성,40대,1천만원이하,2020-03-03,0,5008781,natural,natural,natural,natural
1867,신규,남성,30대,1천만원이하,2020-10-20,0,5309081,natural,natural,natural,natural
1868,기존,여성,40대,1억원초과,2020-03-02,19,163754825,natural,natural,natural,natural
1869,기존,여성,20대이하,3천만원이하,2020-03-02,8,21807246,natural,natural,natural,natural
